WID,woreda_name,obs_date,test_pf_tot,test_pv_only,pop_at_risk,mal_case,iso_year,iso_week,pfm_inc,pv_inc,data_source
23,Fogera,2017-01-08,49,54,257267.3853,103,2017,1,0.19046331870968022,0.20989835123107614,Simulated/Demo use only
23,Fogera,2017-01-15,40,42,257267.3853,82,2017,2,0.15548026017116753,0.1632542731797259,Simulated/Demo use only
23,Fogera,2017-01-22,37,31,257267.3853,68,2017,3,0.14381924065832996,0.12049720163265483,Simulated/Demo use only
23,Fogera,2017-01-29,37,28,257267.3853,65,2017,4,0.14381924065832996,0.10883618211981727,Simulated/Demo use only
23,Fogera,2017-02-05,33,24,257267.3853,57,2017,5,0.1282712146412132,0.09328815610270051,Simulated/Demo use only
23,Fogera,2017-02-12,33,25,257267.3853,58,2017,6,0.1282712146412132,0.09717516260697971,Simulated/Demo use only
23,Fogera,2017-02-19,30,21,257267.3853,51,2017,7,0.11661019512837566,0.08162713658986295,Simulated/Demo use only
23,Fogera,2017-02-26,29,27,257267.3853,56,2017,8,0.11272318862409646,0.10494917561553807,Simulated/Demo use only
23,Fogera,2017-03-05,27,28,257267.3853,55,2017,9,0.10494917561553807,0.10883618211981727,Simulated/Demo use only
23,Fogera,2017-03-12,25,29,257267.3853,54,2017,10,0.09717516260697971,0.11272318862409646,Simulated/Demo use only
23,Fogera,2017-03-19,24,27,257267.3853,51,2017,11,0.09328815610270051,0.10494917561553807,Simulated/Demo use only
23,Fogera,2017-03-26,23,31,257267.3853,54,2017,12,0.08940114959842133,0.12049720163265483,Simulated/Demo use only
23,Fogera,2017-04-02,25,28,257267.3853,53,2017,13,0.09717516260697971,0.10883618211981727,Simulated/Demo use only
23,Fogera,2017-04-09,27,28,257267.3853,55,2017,14,0.10494917561553807,0.10883618211981727,Simulated/Demo use only
23,Fogera,2017-04-16,30,27,257267.3853,57,2017,15,0.11661019512837566,0.10494917561553807,Simulated/Demo use only
23,Fogera,2017-04-23,36,30,257267.3853,66,2017,16,0.1399322341540508,0.11661019512837566,Simulated/Demo use only
23,Fogera,2017-04-30,43,33,257267.3853,76,2017,17,0.16714127968400508,0.1282712146412132,Simulated/Demo use only
23,Fogera,2017-05-07,50,36,257267.3853,86,2017,18,0.19435032521395942,0.1399322341540508,Simulated/Demo use only
23,Fogera,2017-05-14,59,40,257267.3853,99,2017,19,0.2293333837524721,0.15548026017116753,Simulated/Demo use only
23,Fogera,2017-05-21,65,46,257267.3853,111,2017,20,0.25265542277814723,0.17880229919684265,Simulated/Demo use only
23,Fogera,2017-05-28,69,47,257267.3853,116,2017,21,0.268203448795264,0.18268930570112185,Simulated/Demo use only
23,Fogera,2017-06-04,71,47,257267.3853,118,2017,22,0.2759774618038223,0.18268930570112185,Simulated/Demo use only
23,Fogera,2017-06-11,70,44,257267.3853,114,2017,23,0.2720904552995432,0.1710282861882843,Simulated/Demo use only
23,Fogera,2017-06-18,65,35,257267.3853,100,2017,24,0.25265542277814723,0.1360452276497716,Simulated/Demo use only
23,Fogera,2017-06-25,59,29,257267.3853,88,2017,25,0.2293333837524721,0.11272318862409646,Simulated/Demo use only
23,Fogera,2017-07-02,51,21,257267.3853,72,2017,26,0.1982373317182386,0.08162713658986295,Simulated/Demo use only
23,Fogera,2017-07-09,44,13,257267.3853,57,2017,27,0.1710282861882843,0.05053108455562945,Simulated/Demo use only
23,Fogera,2017-07-16,35,9,261898.1982,44,2017,28,0.13363971283709275,0.03436449758668099,Simulated/Demo use only
23,Fogera,2017-07-23,27,10,261898.1982,37,2017,29,0.10309349276004297,0.03818277509631221,Simulated/Demo use only
23,Fogera,2017-07-30,22,10,261898.1982,32,2017,30,0.08400210521188686,0.03818277509631221,Simulated/Demo use only
23,Fogera,2017-08-06,17,10,261898.1982,27,2017,31,0.06491071766373076,0.03818277509631221,Simulated/Demo use only
23,Fogera,2017-08-13,12,9,261898.1982,21,2017,32,0.04581933011557466,0.03436449758668099,Simulated/Demo use only
23,Fogera,2017-08-20,12,10,261898.1982,22,2017,33,0.04581933011557466,0.03818277509631221,Simulated/Demo use only
23,Fogera,2017-08-27,11,8,261898.1982,19,2017,34,0.04200105260594343,0.030546220077049765,Simulated/Demo use only
23,Fogera,2017-09-03,10,6,261898.1982,16,2017,35,0.03818277509631221,0.02290966505778733,Simulated/Demo use only
23,Fogera,2017-09-10,11,5,261898.1982,16,2017,36,0.04200105260594343,0.019091387548156105,Simulated/Demo use only
23,Fogera,2017-09-17,12,5,261898.1982,17,2017,37,0.04581933011557466,0.019091387548156105,Simulated/Demo use only
23,Fogera,2017-09-24,11,4,261898.1982,15,2017,38,0.04200105260594343,0.015273110038524882,Simulated/Demo use only
23,Fogera,2017-10-01,10,5,261898.1982,15,2017,39,0.03818277509631221,0.019091387548156105,Simulated/Demo use only
23,Fogera,2017-10-08,14,5,261898.1982,19,2017,40,0.053455885134837094,0.019091387548156105,Simulated/Demo use only
23,Fogera,2017-10-15,15,6,261898.1982,21,2017,41,0.057274162644468316,0.02290966505778733,Simulated/Demo use only
23,Fogera,2017-10-22,16,6,261898.1982,22,2017,42,0.06109244015409953,0.02290966505778733,Simulated/Demo use only
23,Fogera,2017-10-29,18,6,261898.1982,24,2017,43,0.06872899517336198,0.02290966505778733,Simulated/Demo use only
23,Fogera,2017-11-05,20,5,261898.1982,25,2017,44,0.07636555019262442,0.019091387548156105,Simulated/Demo use only
23,Fogera,2017-11-12,18,4,261898.1982,22,2017,45,0.06872899517336198,0.015273110038524882,Simulated/Demo use only
23,Fogera,2017-11-19,18,4,261898.1982,22,2017,46,0.06872899517336198,0.015273110038524882,Simulated/Demo use only
23,Fogera,2017-11-26,17,3,261898.1982,20,2017,47,0.06491071766373076,0.011454832528893665,Simulated/Demo use only
23,Fogera,2017-12-03,18,3,261898.1982,21,2017,48,0.06872899517336198,0.011454832528893665,Simulated/Demo use only
23,Fogera,2017-12-10,16,2,261898.1982,18,2017,49,0.06109244015409953,0.007636555019262441,Simulated/Demo use only
23,Fogera,2017-12-17,15,2,261898.1982,17,2017,50,0.057274162644468316,0.007636555019262441,Simulated/Demo use only
23,Fogera,2017-12-24,13,2,261898.1982,15,2017,51,0.04963760762520587,0.007636555019262441,Simulated/Demo use only
23,Fogera,2017-12-31,10,2,261898.1982,12,2017,52,0.03818277509631221,0.007636555019262441,Simulated/Demo use only
49,Kalu,2012-07-15,16,20,207633.2086,36,2012,28,0.077058964256645407,0.09632370532080675,Simulated/Demo use only
49,Kalu,2012-07-22,12,29,207633.2086,41,2012,29,0.057794223192484055,0.1396693727151698,Simulated/Demo use only
49,Kalu,2012-07-29,17,28,207633.2086,45,2012,30,0.08187514952268574,0.13485318744912944,Simulated/Demo use only
49,Kalu,2012-08-05,17,30,207633.2086,47,2012,31,0.08187514952268574,0.14448555798121016,Simulated/Demo use only
49,Kalu,2012-08-12,17,31,207633.2086,48,2012,32,0.08187514952268574,0.14930174324725046,Simulated/Demo use only
49,Kalu,2012-08-19,18,30,207633.2086,48,2012,33,0.08669133478872608,0.14448555798121016,Simulated/Demo use only
49,Kalu,2012-08-26,17,28,207633.2086,45,2012,34,0.08187514952268574,0.13485318744912944,Simulated/Demo use only
49,Kalu,2012-09-02,21,28,207633.2086,49,2012,35,0.1011398905868471,0.13485318744912944,Simulated/Demo use only
49,Kalu,2012-09-09,25,32,207633.2086,57,2012,36,0.12040463165100844,0.15411792851329081,Simulated/Demo use only
49,Kalu,2012-09-16,31,31,207633.2086,62,2012,37,0.14930174324725046,0.14930174324725046,Simulated/Demo use only
49,Kalu,2012-09-23,33,33,207633.2086,66,2012,38,0.15893411377933114,0.15893411377933114,Simulated/Demo use only
49,Kalu,2012-09-30,38,35,207633.2086,73,2012,39,0.18301504010953282,0.1685664843114118,Simulated/Demo use only
49,Kalu,2012-10-07,41,36,207633.2086,77,2012,40,0.19746359590765386,0.17338266957745216,Simulated/Demo use only
49,Kalu,2012-10-14,42,33,207633.2086,75,2012,41,0.2022797811736942,0.15893411377933114,Simulated/Demo use only
49,Kalu,2012-10-21,44,34,207633.2086,78,2012,42,0.21191215170577488,0.16375029904537147,Simulated/Demo use only
49,Kalu,2012-10-28,45,33,207633.2086,78,2012,43,0.21672833697181518,0.15893411377933114,Simulated/Demo use only
49,Kalu,2012-11-04,41,32,207633.2086,73,2012,44,0.19746359590765386,0.15411792851329081,Simulated/Demo use only
49,Kalu,2012-11-11,38,33,207633.2086,71,2012,45,0.18301504010953282,0.15893411377933114,Simulated/Demo use only
49,Kalu,2012-11-18,37,32,207633.2086,69,2012,46,0.17819885484349252,0.15411792851329081,Simulated/Demo use only
49,Kalu,2012-11-25,29,29,207633.2086,58,2012,47,0.1396693727151698,0.1396693727151698,Simulated/Demo use only
49,Kalu,2012-12-02,21,28,207633.2086,49,2012,48,0.1011398905868471,0.13485318744912944,Simulated/Demo use only
49,Kalu,2012-12-09,17,30,207633.2086,47,2012,49,0.08187514952268574,0.14448555798121016,Simulated/Demo use only
49,Kalu,2012-12-16,16,27,207633.2086,43,2012,50,0.077058964256645407,0.1300370021830891,Simulated/Demo use only
49,Kalu,2012-12-23,12,24,207633.2086,36,2012,51,0.057794223192484055,0.11558844638496811,Simulated/Demo use only
49,Kalu,2012-12-30,12,24,207633.2086,36,2012,52,0.057794223192484055,0.11558844638496811,Simulated/Demo use only
49,Kalu,2013-01-06,11,22,207633.2086,33,2013,1,0.05297803792644372,0.10595607585288744,Simulated/Demo use only
49,Kalu,2013-01-13,12,20,207633.2086,32,2013,2,0.057794223192484055,0.09632370532080675,Simulated/Demo use only
49,Kalu,2013-01-20,10,19,207633.2086,29,2013,3,0.048161852660403376,0.09150752005476641,Simulated/Demo use only
49,Kalu,2013-01-27,10,19,207633.2086,29,2013,4,0.048161852660403376,0.09150752005476641,Simulated/Demo use only
49,Kalu,2013-02-03,10,21,207633.2086,31,2013,5,0.048161852660403376,0.1011398905868471,Simulated/Demo use only
49,Kalu,2013-02-10,10,20,207633.2086,30,2013,6,0.048161852660403376,0.09632370532080675,Simulated/Demo use only
49,Kalu,2013-02-17,10,18,207633.2086,28,2013,7,0.048161852660403376,0.08669133478872608,Simulated/Demo use only
49,Kalu,2013-02-24,12,21,207633.2086,33,2013,8,0.057794223192484055,0.1011398905868471,Simulated/Demo use only
49,Kalu,2013-03-03,12,24,207633.2086,36,2013,9,0.057794223192484055,0.11558844638496811,Simulated/Demo use only
49,Kalu,2013-03-10,12,22,207633.2086,34,2013,10,0.057794223192484055,0.10595607585288744,Simulated/Demo use only
49,Kalu,2013-03-17,14,25,207633.2086,39,2013,11,0.06742659372456472,0.12040463165100844,Simulated/Demo use only
49,Kalu,2013-03-24,14,28,207633.2086,42,2013,12,0.06742659372456472,0.13485318744912944,Simulated/Demo use only
49,Kalu,2013-03-31,14,26,207633.2086,40,2013,13,0.06742659372456472,0.12522081691704878,Simulated/Demo use only
49,Kalu,2013-04-07,16,25,207633.2086,41,2013,14,0.077058964256645407,0.12040463165100844,Simulated/Demo use only
49,Kalu,2013-04-14,16,24,207633.2086,40,2013,15,0.077058964256645407,0.11558844638496811,Simulated/Demo use only
49,Kalu,2013-04-21,16,23,207633.2086,39,2013,16,0.077058964256645407,0.11077226111892777,Simulated/Demo use only
49,Kalu,2013-04-28,16,19,207633.2086,35,2013,17,0.077058964256645407,0.09150752005476641,Simulated/Demo use only
49,Kalu,2013-05-05,16,19,207633.2086,35,2013,18,0.077058964256645407,0.09150752005476641,Simulated/Demo use only
49,Kalu,2013-05-12,14,16,207633.2086,30,2013,19,0.06742659372456472,0.077058964256645407,Simulated/Demo use only
49,Kalu,2013-05-19,15,20,207633.2086,35,2013,20,0.07224277899060508,0.09632370532080675,Simulated/Demo use only
49,Kalu,2013-05-26,15,18,207633.2086,33,2013,21,0.07224277899060508,0.08669133478872608,Simulated/Demo use only
49,Kalu,2013-06-02,20,22,207633.2086,42,2013,22,0.09632370532080675,0.10595607585288744,Simulated/Demo use only
49,Kalu,2013-06-09,21,21,207633.2086,42,2013,23,0.1011398905868471,0.1011398905868471,Simulated/Demo use only
49,Kalu,2013-06-16,25,29,207633.2086,54,2013,24,0.12040463165100844,0.1396693727151698,Simulated/Demo use only
49,Kalu,2013-06-23,29,26,207633.2086,55,2013,25,0.1396693727151698,0.12522081691704878,Simulated/Demo use only
49,Kalu,2013-06-30,37,30,207633.2086,67,2013,26,0.17819885484349252,0.14448555798121016,Simulated/Demo use only
49,Kalu,2013-07-07,35,28,207633.2086,63,2013,27,0.1685664843114118,0.13485318744912944,Simulated/Demo use only
49,Kalu,2013-07-14,35,29,211370.6063,64,2013,28,0.16558593748046602,0.137199776769529,Simulated/Demo use only
49,Kalu,2013-07-21,36,27,211370.6063,63,2013,29,0.17031696426562218,0.12773772319921667,Simulated/Demo use only
49,Kalu,2013-07-28,37,29,211370.6063,66,2013,30,0.17504799105077837,0.137199776769529,Simulated/Demo use only
49,Kalu,2013-08-04,35,29,211370.6063,64,2013,31,0.16558593748046602,0.137199776769529,Simulated/Demo use only
49,Kalu,2013-08-11,34,31,211370.6063,65,2013,32,0.16085491069530986,0.14666183033984134,Simulated/Demo use only
49,Kalu,2013-08-18,34,33,211370.6063,67,2013,33,0.16085491069530986,0.1561238839101537,Simulated/Demo use only
49,Kalu,2013-08-25,34,34,211370.6063,68,2013,34,0.16085491069530986,0.16085491069530986,Simulated/Demo use only
49,Kalu,2013-09-01,31,37,211370.6063,68,2013,35,0.14666183033984134,0.17504799105077837,Simulated/Demo use only
49,Kalu,2013-09-08,35,39,211370.6063,74,2013,36,0.16558593748046602,0.18451004462109072,Simulated/Demo use only
49,Kalu,2013-09-15,40,42,211370.6063,82,2013,37,0.1892410714062469,0.19870312497655923,Simulated/Demo use only
49,Kalu,2013-09-22,49,49,211370.6063,98,2013,38,0.23182031247265242,0.23182031247265242,Simulated/Demo use only
49,Kalu,2013-09-29,56,53,211370.6063,109,2013,39,0.2649374999687456,0.25074441961327715,Simulated/Demo use only
49,Kalu,2013-10-06,68,57,211370.6063,125,2013,40,0.3217098213906197,0.2696685267539018,Simulated/Demo use only
49,Kalu,2013-10-13,76,63,211370.6063,139,2013,41,0.35955803567186906,0.2980546874648388,Simulated/Demo use only
49,Kalu,2013-10-20,81,69,211370.6063,150,2013,42,0.3832131695976499,0.32644084817577584,Simulated/Demo use only
49,Kalu,2013-10-27,85,74,211370.6063,159,2013,43,0.4021372767382746,0.35009598210155674,Simulated/Demo use only
49,Kalu,2013-11-03,86,78,211370.6063,164,2013,44,0.4068683035234308,0.36902008924218144,Simulated/Demo use only
49,Kalu,2013-11-10,80,78,211370.6063,158,2013,45,0.3784821428124938,0.36902008924218144,Simulated/Demo use only
49,Kalu,2013-11-17,68,76,211370.6063,144,2013,46,0.3217098213906197,0.35955803567186906,Simulated/Demo use only
49,Kalu,2013-11-24,62,73,211370.6063,135,2013,47,0.2933236606796827,0.34536495531640055,Simulated/Demo use only
49,Kalu,2013-12-01,50,65,211370.6063,115,2013,48,0.2365513392578086,0.3075167410351512,Simulated/Demo use only
49,Kalu,2013-12-08,40,61,211370.6063,101,2013,49,0.1892410714062469,0.2885926338945265,Simulated/Demo use only
49,Kalu,2013-12-15,35,55,211370.6063,90,2013,50,0.16558593748046602,0.26020647318358947,Simulated/Demo use only
49,Kalu,2013-12-22,35,49,211370.6063,84,2013,51,0.16558593748046602,0.23182031247265242,Simulated/Demo use only
49,Kalu,2013-12-29,30,42,211370.6063,72,2013,52,0.14193080355468515,0.19870312497655923,Simulated/Demo use only
49,Kalu,2014-01-05,29,38,211370.6063,67,2014,1,0.137199776769529,0.17977901783593453,Simulated/Demo use only
49,Kalu,2014-01-12,27,32,211370.6063,59,2014,2,0.12773772319921667,0.1513928571249975,Simulated/Demo use only
49,Kalu,2014-01-19,25,34,211370.6063,59,2014,3,0.1182756696289043,0.16085491069530986,Simulated/Demo use only
49,Kalu,2014-01-26,19,35,211370.6063,54,2014,4,0.08988950891796726,0.16558593748046602,Simulated/Demo use only
49,Kalu,2014-02-02,17,37,211370.6063,54,2014,5,0.08042745534765493,0.17504799105077837,Simulated/Demo use only
49,Kalu,2014-02-09,14,35,211370.6063,49,2014,6,0.0662343749921864,0.16558593748046602,Simulated/Demo use only
49,Kalu,2014-02-16,12,38,211370.6063,50,2014,7,0.056772321421874064,0.17977901783593453,Simulated/Demo use only
49,Kalu,2014-02-23,13,39,211370.6063,52,2014,8,0.06150334820703024,0.18451004462109072,Simulated/Demo use only
49,Kalu,2014-03-02,14,40,211370.6063,54,2014,9,0.0662343749921864,0.1892410714062469,Simulated/Demo use only
49,Kalu,2014-03-09,15,36,211370.6063,51,2014,10,0.07096540177734258,0.17031696426562218,Simulated/Demo use only
49,Kalu,2014-03-16,15,42,211370.6063,57,2014,11,0.07096540177734258,0.19870312497655923,Simulated/Demo use only
49,Kalu,2014-03-23,17,42,211370.6063,59,2014,12,0.08042745534765493,0.19870312497655923,Simulated/Demo use only
49,Kalu,2014-03-30,14,37,211370.6063,51,2014,13,0.0662343749921864,0.17504799105077837,Simulated/Demo use only
49,Kalu,2014-04-06,14,37,211370.6063,51,2014,14,0.0662343749921864,0.17504799105077837,Simulated/Demo use only
49,Kalu,2014-04-13,11,39,211370.6063,50,2014,15,0.052041294636717896,0.18451004462109072,Simulated/Demo use only
49,Kalu,2014-04-20,9,34,211370.6063,43,2014,16,0.042579241066405545,0.16085491069530986,Simulated/Demo use only
49,Kalu,2014-04-27,8,30,211370.6063,38,2014,17,0.037848214281249376,0.14193080355468515,Simulated/Demo use only
49,Kalu,2014-05-04,9,32,211370.6063,41,2014,18,0.042579241066405545,0.1513928571249975,Simulated/Demo use only
49,Kalu,2014-05-11,8,33,211370.6063,41,2014,19,0.037848214281249376,0.1561238839101537,Simulated/Demo use only
49,Kalu,2014-05-18,9,37,211370.6063,46,2014,20,0.042579241066405545,0.17504799105077837,Simulated/Demo use only
49,Kalu,2014-05-25,11,39,211370.6063,50,2014,21,0.052041294636717896,0.18451004462109072,Simulated/Demo use only
49,Kalu,2014-06-01,13,42,211370.6063,55,2014,22,0.06150334820703024,0.19870312497655923,Simulated/Demo use only
49,Kalu,2014-06-08,16,44,211370.6063,60,2014,23,0.07569642856249875,0.20816517854687158,Simulated/Demo use only
49,Kalu,2014-06-15,15,48,211370.6063,63,2014,24,0.07096540177734258,0.22708928568749626,Simulated/Demo use only
49,Kalu,2014-06-22,18,45,211370.6063,63,2014,25,0.08515848213281109,0.21289620533202774,Simulated/Demo use only
49,Kalu,2014-06-29,22,52,211370.6063,74,2014,26,0.10408258927343579,0.24601339282812096,Simulated/Demo use only
49,Kalu,2014-07-06,27,50,211370.6063,77,2014,27,0.12773772319921667,0.2365513392578086,Simulated/Demo use only
49,Kalu,2014-07-13,27,48,215175.2772,75,2014,28,0.12547909941765373,0.2230739545202733,Simulated/Demo use only
49,Kalu,2014-07-20,30,49,215175.2772,79,2014,29,0.1394212215751708,0.22772132857277896,Simulated/Demo use only
49,Kalu,2014-07-27,31,50,215175.2772,81,2014,30,0.14406859562767652,0.23236870262528467,Simulated/Demo use only
49,Kalu,2014-08-03,31,43,215175.2772,74,2014,31,0.14406859562767652,0.19983708425774482,Simulated/Demo use only
49,Kalu,2014-08-10,27,47,215175.2772,74,2014,32,0.12547909941765373,0.2184265804677676,Simulated/Demo use only
49,Kalu,2014-08-17,27,49,215175.2772,76,2014,33,0.12547909941765373,0.22772132857277896,Simulated/Demo use only
49,Kalu,2014-08-24,26,50,215175.2772,76,2014,34,0.12083172536514802,0.23236870262528467,Simulated/Demo use only
49,Kalu,2014-08-31,24,50,215175.2772,74,2014,35,0.11153697726013664,0.23236870262528467,Simulated/Demo use only
49,Kalu,2014-09-07,23,53,215175.2772,76,2014,36,0.10688960320763095,0.24631082478280175,Simulated/Demo use only
49,Kalu,2014-09-14,27,56,215175.2772,83,2014,37,0.12547909941765373,0.26025294694031886,Simulated/Demo use only
49,Kalu,2014-09-21,31,65,215175.2772,96,2014,38,0.14406859562767652,0.30207931341287003,Simulated/Demo use only
49,Kalu,2014-09-28,33,66,215175.2772,99,2014,39,0.15336334373268787,0.30672668746537574,Simulated/Demo use only
49,Kalu,2014-10-05,40,70,215175.2772,110,2014,40,0.1858949621002277,0.32531618367539855,Simulated/Demo use only
49,Kalu,2014-10-12,42,80,215175.2772,122,2014,41,0.19518971020523912,0.3717899242004554,Simulated/Demo use only
49,Kalu,2014-10-19,42,84,215175.2772,126,2014,42,0.19518971020523912,0.39037942041047824,Simulated/Demo use only
49,Kalu,2014-10-26,40,80,215175.2772,120,2014,43,0.1858949621002277,0.3717899242004554,Simulated/Demo use only
49,Kalu,2014-11-02,40,79,215175.2772,119,2014,44,0.1858949621002277,0.36714255014794983,Simulated/Demo use only
49,Kalu,2014-11-09,36,77,215175.2772,113,2014,45,0.16730546589020498,0.3578478020429384,Simulated/Demo use only
49,Kalu,2014-11-16,34,71,215175.2772,105,2014,46,0.15801071778519357,0.32996355772790426,Simulated/Demo use only
49,Kalu,2014-11-23,30,68,215175.2772,98,2014,47,0.1394212215751708,0.31602143557038714,Simulated/Demo use only
49,Kalu,2014-11-30,28,65,215175.2772,93,2014,48,0.13012647347015943,0.30207931341287003,Simulated/Demo use only
49,Kalu,2014-12-07,25,60,215175.2772,85,2014,49,0.11618435131264233,0.2788424431503416,Simulated/Demo use only
49,Kalu,2014-12-14,19,55,215175.2772,74,2014,50,0.08830010699760818,0.25560557288781316,Simulated/Demo use only
49,Kalu,2014-12-21,15,48,215175.2772,63,2014,51,0.0697106107875854,0.2230739545202733,Simulated/Demo use only
49,Kalu,2014-12-28,14,39,215175.2772,53,2014,52,0.06506323673507972,0.18124758804772206,Simulated/Demo use only
49,Kalu,2015-01-04,12,31,215175.2772,43,2015,1,0.05576848863006832,0.14406859562767652,Simulated/Demo use only
49,Kalu,2015-01-11,11,31,215175.2772,42,2015,2,0.051121114577562625,0.14406859562767652,Simulated/Demo use only
49,Kalu,2015-01-18,11,29,215175.2772,40,2015,3,0.051121114577562625,0.1347738475226651,Simulated/Demo use only
49,Kalu,2015-01-25,11,28,215175.2772,39,2015,4,0.051121114577562625,0.13012647347015943,Simulated/Demo use only
49,Kalu,2015-02-01,11,30,215175.2772,41,2015,5,0.051121114577562625,0.1394212215751708,Simulated/Demo use only
49,Kalu,2015-02-08,10,32,215175.2772,42,2015,6,0.04647374052505693,0.1487159696801822,Simulated/Demo use only
49,Kalu,2015-02-15,10,30,215175.2772,40,2015,7,0.04647374052505693,0.1394212215751708,Simulated/Demo use only
49,Kalu,2015-02-22,11,30,215175.2772,41,2015,8,0.051121114577562625,0.1394212215751708,Simulated/Demo use only
49,Kalu,2015-03-01,10,30,215175.2772,40,2015,9,0.04647374052505693,0.1394212215751708,Simulated/Demo use only
49,Kalu,2015-03-08,10,32,215175.2772,42,2015,10,0.04647374052505693,0.1487159696801822,Simulated/Demo use only
49,Kalu,2015-03-15,8,34,215175.2772,42,2015,11,0.03717899242004555,0.15801071778519357,Simulated/Demo use only
49,Kalu,2015-03-22,8,34,215175.2772,42,2015,12,0.03717899242004555,0.15801071778519357,Simulated/Demo use only
49,Kalu,2015-03-29,7,35,215175.2772,42,2015,13,0.03253161836753986,0.16265809183769928,Simulated/Demo use only
49,Kalu,2015-04-05,7,31,215175.2772,38,2015,14,0.03253161836753986,0.14406859562767652,Simulated/Demo use only
49,Kalu,2015-04-12,5,31,215175.2772,36,2015,15,0.023236870262528464,0.14406859562767652,Simulated/Demo use only
49,Kalu,2015-04-19,5,28,215175.2772,33,2015,16,0.023236870262528464,0.13012647347015943,Simulated/Demo use only
49,Kalu,2015-04-26,6,27,215175.2772,33,2015,17,0.02788424431503416,0.12547909941765373,Simulated/Demo use only
49,Kalu,2015-05-03,7,28,215175.2772,35,2015,18,0.03253161836753986,0.13012647347015943,Simulated/Demo use only
49,Kalu,2015-05-10,8,31,215175.2772,39,2015,19,0.03717899242004555,0.14406859562767652,Simulated/Demo use only
49,Kalu,2015-05-17,7,29,215175.2772,36,2015,20,0.03253161836753986,0.1347738475226651,Simulated/Demo use only
49,Kalu,2015-05-24,7,28,215175.2772,35,2015,21,0.03253161836753986,0.13012647347015943,Simulated/Demo use only
49,Kalu,2015-05-31,6,27,215175.2772,33,2015,22,0.02788424431503416,0.12547909941765373,Simulated/Demo use only
49,Kalu,2015-06-07,6,27,215175.2772,33,2015,23,0.02788424431503416,0.12547909941765373,Simulated/Demo use only
49,Kalu,2015-06-14,6,29,215175.2772,35,2015,24,0.02788424431503416,0.1347738475226651,Simulated/Demo use only
49,Kalu,2015-06-21,7,32,215175.2772,39,2015,25,0.03253161836753986,0.1487159696801822,Simulated/Demo use only
49,Kalu,2015-06-28,9,34,215175.2772,43,2015,26,0.041826366472551245,0.15801071778519357,Simulated/Demo use only
49,Kalu,2015-07-05,12,33,215175.2772,45,2015,27,0.05576848863006832,0.15336334373268787,Simulated/Demo use only
49,Kalu,2015-07-12,12,30,219048.4322,42,2015,28,0.054782405331454356,0.1369560133286359,Simulated/Demo use only
49,Kalu,2015-07-19,13,29,219048.4322,42,2015,29,0.059347605775742225,0.13239081288434804,Simulated/Demo use only
49,Kalu,2015-07-26,14,25,219048.4322,39,2015,30,0.0639128062200301,0.11413001110719659,Simulated/Demo use only
49,Kalu,2015-08-02,14,25,219048.4322,39,2015,31,0.0639128062200301,0.11413001110719659,Simulated/Demo use only
49,Kalu,2015-08-09,14,27,219048.4322,41,2015,32,0.0639128062200301,0.12326041199577231,Simulated/Demo use only
49,Kalu,2015-08-16,12,31,219048.4322,43,2015,33,0.054782405331454356,0.14152121377292376,Simulated/Demo use only
49,Kalu,2015-08-23,14,29,219048.4322,43,2015,34,0.0639128062200301,0.13239081288434804,Simulated/Demo use only
49,Kalu,2015-08-30,13,30,219048.4322,43,2015,35,0.059347605775742225,0.1369560133286359,Simulated/Demo use only
49,Kalu,2015-09-06,12,31,219048.4322,43,2015,36,0.054782405331454356,0.14152121377292376,Simulated/Demo use only
49,Kalu,2015-09-13,12,30,219048.4322,42,2015,37,0.054782405331454356,0.1369560133286359,Simulated/Demo use only
49,Kalu,2015-09-20,13,29,219048.4322,42,2015,38,0.059347605775742225,0.13239081288434804,Simulated/Demo use only
49,Kalu,2015-09-27,14,30,219048.4322,44,2015,39,0.0639128062200301,0.1369560133286359,Simulated/Demo use only
49,Kalu,2015-10-04,16,27,219048.4322,43,2015,40,0.07304320710860582,0.12326041199577231,Simulated/Demo use only
49,Kalu,2015-10-11,18,28,219048.4322,46,2015,41,0.08217360799718154,0.1278256124400602,Simulated/Demo use only
49,Kalu,2015-10-18,19,28,219048.4322,47,2015,42,0.0867388084414694,0.1278256124400602,Simulated/Demo use only
49,Kalu,2015-10-25,18,27,219048.4322,45,2015,43,0.08217360799718154,0.12326041199577231,Simulated/Demo use only
49,Kalu,2015-11-01,15,30,219048.4322,45,2015,44,0.06847800666431796,0.1369560133286359,Simulated/Demo use only
49,Kalu,2015-11-08,15,34,219048.4322,49,2015,45,0.06847800666431796,0.15521681510578736,Simulated/Demo use only
49,Kalu,2015-11-15,12,31,219048.4322,43,2015,46,0.054782405331454356,0.14152121377292376,Simulated/Demo use only
49,Kalu,2015-11-22,12,34,219048.4322,46,2015,47,0.054782405331454356,0.15521681510578736,Simulated/Demo use only
49,Kalu,2015-11-29,11,34,219048.4322,45,2015,48,0.0502172048871665,0.15521681510578736,Simulated/Demo use only
49,Kalu,2015-12-06,12,30,219048.4322,42,2015,49,0.054782405331454356,0.1369560133286359,Simulated/Demo use only
49,Kalu,2015-12-13,8,28,219048.4322,36,2015,50,0.03652160355430291,0.1278256124400602,Simulated/Demo use only
49,Kalu,2015-12-20,6,24,219048.4322,30,2015,51,0.027391202665727178,0.10956481066290871,Simulated/Demo use only
