WID,woreda_name,obs_date,test_pf_tot,test_pv_only,pop_at_risk,mal_case,iso_year,iso_week,pfm_inc,pv_inc,data_source
134,Artuma Fursi,2018-10-21,8,4,102099.0588,12,2018,42,0.07835527666979826,0.03917763833489913,Simulated/Demo use only
134,Artuma Fursi,2018-10-28,8,4,102099.0588,12,2018,43,0.07835527666979826,0.03917763833489913,Simulated/Demo use only
134,Artuma Fursi,2018-11-04,6,4,102099.0588,10,2018,44,0.058766457502348685,0.03917763833489913,Simulated/Demo use only
134,Artuma Fursi,2018-11-11,4,3,102099.0588,7,2018,45,0.03917763833489913,0.029383228751174342,Simulated/Demo use only
134,Artuma Fursi,2018-11-18,4,2,102099.0588,6,2018,46,0.03917763833489913,0.019588819167449565,Simulated/Demo use only
134,Artuma Fursi,2018-11-25,4,1,102099.0588,5,2018,47,0.03917763833489913,0.0097944095837247825,Simulated/Demo use only
134,Artuma Fursi,2018-12-02,4,2,102099.0588,6,2018,48,0.03917763833489913,0.019588819167449565,Simulated/Demo use only
134,Artuma Fursi,2018-12-09,3,2,102099.0588,5,2018,49,0.029383228751174342,0.019588819167449565,Simulated/Demo use only
134,Artuma Fursi,2018-12-16,3,2,102099.0588,5,2018,50,0.029383228751174342,0.019588819167449565,Simulated/Demo use only
134,Artuma Fursi,2018-12-23,2,2,102099.0588,4,2018,51,0.019588819167449565,0.019588819167449565,Simulated/Demo use only
134,Artuma Fursi,2018-12-30,1,2,102099.0588,3,2018,52,0.0097944095837247825,0.019588819167449565,Simulated/Demo use only
97,Awabel,2016-01-10,16,19,86960.99125,35,2016,1,0.18399054300108383,0.21848876981378704,Simulated/Demo use only
97,Awabel,2016-01-17,14,17,86960.99125,31,2016,2,0.16099172512594834,0.19548995193865154,Simulated/Demo use only
97,Awabel,2016-01-24,8,13,86960.99125,21,2016,3,0.09199527150054192,0.1494923161883806,Simulated/Demo use only
97,Awabel,2016-01-31,5,10,86960.99125,15,2016,4,0.05749704468783869,0.11499408937567739,Simulated/Demo use only
97,Awabel,2016-02-07,3,12,86960.99125,15,2016,5,0.03449822681270322,0.13799290725081287,Simulated/Demo use only
97,Awabel,2016-02-14,2,12,86960.99125,14,2016,6,0.02299881787513548,0.13799290725081287,Simulated/Demo use only
97,Awabel,2016-02-21,1,10,86960.99125,11,2016,7,0.01149940893756774,0.11499408937567739,Simulated/Demo use only
97,Awabel,2016-02-28,1,12,86960.99125,13,2016,8,0.01149940893756774,0.13799290725081287,Simulated/Demo use only
97,Awabel,2016-03-06,2,13,86960.99125,15,2016,9,0.02299881787513548,0.1494923161883806,Simulated/Demo use only
97,Awabel,2016-03-13,3,11,86960.99125,14,2016,10,0.03449822681270322,0.1264934983132451,Simulated/Demo use only
97,Awabel,2016-03-20,3,10,86960.99125,13,2016,11,0.03449822681270322,0.11499408937567739,Simulated/Demo use only
97,Awabel,2016-03-27,3,10,86960.99125,13,2016,12,0.03449822681270322,0.11499408937567739,Simulated/Demo use only
97,Awabel,2016-04-03,4,10,86960.99125,14,2016,13,0.04599763575027096,0.11499408937567739,Simulated/Demo use only
97,Awabel,2016-04-10,4,9,86960.99125,13,2016,14,0.04599763575027096,0.10349468043810965,Simulated/Demo use only
97,Awabel,2016-04-17,3,9,86960.99125,12,2016,15,0.03449822681270322,0.10349468043810965,Simulated/Demo use only
97,Awabel,2016-04-24,3,10,86960.99125,13,2016,16,0.03449822681270322,0.11499408937567739,Simulated/Demo use only
97,Awabel,2016-05-01,2,9,86960.99125,11,2016,17,0.02299881787513548,0.10349468043810965,Simulated/Demo use only
97,Awabel,2016-05-08,3,8,86960.99125,11,2016,18,0.03449822681270322,0.09199527150054192,Simulated/Demo use only
97,Awabel,2016-05-15,3,9,86960.99125,12,2016,19,0.03449822681270322,0.10349468043810965,Simulated/Demo use only
97,Awabel,2016-05-22,4,12,86960.99125,16,2016,20,0.04599763575027096,0.13799290725081287,Simulated/Demo use only
97,Awabel,2016-05-29,5,13,86960.99125,18,2016,21,0.05749704468783869,0.1494923161883806,Simulated/Demo use only
97,Awabel,2016-06-05,5,18,86960.99125,23,2016,22,0.05749704468783869,0.2069893608762193,Simulated/Demo use only
97,Awabel,2016-06-12,6,21,86960.99125,27,2016,23,0.06899645362540643,0.2414875876889225,Simulated/Demo use only
97,Awabel,2016-06-19,9,22,86960.99125,31,2016,24,0.10349468043810965,0.2529869966264902,Simulated/Demo use only
97,Awabel,2016-06-26,8,24,86960.99125,32,2016,25,0.09199527150054192,0.27598581450162574,Simulated/Demo use only
97,Awabel,2016-07-03,10,24,86960.99125,34,2016,26,0.11499408937567739,0.27598581450162574,Simulated/Demo use only
97,Awabel,2016-07-10,12,22,86960.99125,34,2016,27,0.13799290725081287,0.2529869966264902,Simulated/Demo use only
97,Awabel,2016-07-17,12,21,88526.28909,33,2016,28,0.13555295408124735,0.23721766964218288,Simulated/Demo use only
97,Awabel,2016-07-24,14,20,88526.28909,34,2016,29,0.15814511309478857,0.22592159013541227,Simulated/Demo use only
97,Awabel,2016-07-31,17,18,88526.28909,35,2016,30,0.19203335161510043,0.20332943112187105,Simulated/Demo use only
97,Awabel,2016-08-07,17,18,88526.28909,35,2016,31,0.19203335161510043,0.20332943112187105,Simulated/Demo use only
97,Awabel,2016-08-14,16,18,88526.28909,34,2016,32,0.1807372721083298,0.20332943112187105,Simulated/Demo use only
97,Awabel,2016-08-21,18,17,88526.28909,35,2016,33,0.20332943112187105,0.19203335161510043,Simulated/Demo use only
97,Awabel,2016-08-28,14,16,88526.28909,30,2016,34,0.15814511309478857,0.1807372721083298,Simulated/Demo use only
97,Awabel,2016-09-04,14,15,88526.28909,29,2016,35,0.15814511309478857,0.1694411926015592,Simulated/Demo use only
97,Awabel,2016-09-11,15,15,88526.28909,30,2016,36,0.1694411926015592,0.1694411926015592,Simulated/Demo use only
97,Awabel,2016-09-18,19,16,88526.28909,35,2016,37,0.21462551062864166,0.1807372721083298,Simulated/Demo use only
97,Awabel,2016-09-25,23,21,88526.28909,44,2016,38,0.2598098286557241,0.23721766964218288,Simulated/Demo use only
97,Awabel,2016-10-02,29,25,88526.28909,54,2016,39,0.3275863056963478,0.28240198766926533,Simulated/Demo use only
97,Awabel,2016-10-09,33,29,88526.28909,62,2016,40,0.37277062372343023,0.3275863056963478,Simulated/Demo use only
97,Awabel,2016-10-16,36,29,88526.28909,65,2016,41,0.4066588622437421,0.3275863056963478,Simulated/Demo use only
97,Awabel,2016-10-23,41,31,88526.28909,72,2016,42,0.4631392597775952,0.35017846470988906,Simulated/Demo use only
97,Awabel,2016-10-30,38,30,88526.28909,68,2016,43,0.4292510212572833,0.3388823852031184,Simulated/Demo use only
97,Awabel,2016-11-06,34,32,88526.28909,66,2016,44,0.38406670323020087,0.3614745442166596,Simulated/Demo use only
97,Awabel,2016-11-13,32,28,88526.28909,60,2016,45,0.3614745442166596,0.31629022618957714,Simulated/Demo use only
97,Awabel,2016-11-20,28,28,88526.28909,56,2016,46,0.31629022618957714,0.31629022618957714,Simulated/Demo use only
97,Awabel,2016-11-27,23,28,88526.28909,51,2016,47,0.2598098286557241,0.31629022618957714,Simulated/Demo use only
97,Awabel,2016-12-04,28,26,88526.28909,54,2016,48,0.31629022618957714,0.29369806717603597,Simulated/Demo use only
97,Awabel,2016-12-11,32,24,88526.28909,56,2016,49,0.3614745442166596,0.2711059081624947,Simulated/Demo use only
97,Awabel,2016-12-18,33,24,88526.28909,57,2016,50,0.37277062372343023,0.2711059081624947,Simulated/Demo use only
97,Awabel,2016-12-25,33,22,88526.28909,55,2016,51,0.37277062372343023,0.2485137491489535,Simulated/Demo use only
97,Awabel,2017-01-01,29,19,88526.28909,48,2016,52,0.3275863056963478,0.21462551062864166,Simulated/Demo use only
97,Awabel,2017-01-08,22,15,88526.28909,37,2017,1,0.2485137491489535,0.1694411926015592,Simulated/Demo use only
97,Awabel,2017-01-15,16,11,88526.28909,27,2017,2,0.1807372721083298,0.12425687457447675,Simulated/Demo use only
97,Awabel,2017-01-22,11,9,88526.28909,20,2017,3,0.12425687457447675,0.10166471556093552,Simulated/Demo use only
97,Awabel,2017-01-29,8,8,88526.28909,16,2017,4,0.0903686360541649,0.0903686360541649,Simulated/Demo use only
97,Awabel,2017-02-05,6,7,88526.28909,13,2017,5,0.06777647704062367,0.07907255654739428,Simulated/Demo use only
97,Awabel,2017-02-12,5,7,88526.28909,12,2017,6,0.05648039753385307,0.07907255654739428,Simulated/Demo use only
97,Awabel,2017-02-19,4,8,88526.28909,12,2017,7,0.04518431802708245,0.0903686360541649,Simulated/Demo use only
97,Awabel,2017-02-26,4,10,88526.28909,14,2017,8,0.04518431802708245,0.11296079506770614,Simulated/Demo use only
97,Awabel,2017-03-05,3,9,88526.28909,12,2017,9,0.033888238520311836,0.10166471556093552,Simulated/Demo use only
97,Awabel,2017-03-12,4,10,88526.28909,14,2017,10,0.04518431802708245,0.11296079506770614,Simulated/Demo use only
97,Awabel,2017-03-19,5,9,88526.28909,14,2017,11,0.05648039753385307,0.10166471556093552,Simulated/Demo use only
97,Awabel,2017-03-26,4,8,88526.28909,12,2017,12,0.04518431802708245,0.0903686360541649,Simulated/Demo use only
97,Awabel,2017-04-02,4,6,88526.28909,10,2017,13,0.04518431802708245,0.06777647704062367,Simulated/Demo use only
97,Awabel,2017-04-09,4,8,88526.28909,12,2017,14,0.04518431802708245,0.0903686360541649,Simulated/Demo use only
97,Awabel,2017-04-16,3,6,88526.28909,9,2017,15,0.033888238520311836,0.06777647704062367,Simulated/Demo use only
97,Awabel,2017-04-23,2,7,88526.28909,9,2017,16,0.022592159013541224,0.07907255654739428,Simulated/Demo use only
97,Awabel,2017-04-30,3,7,88526.28909,10,2017,17,0.033888238520311836,0.07907255654739428,Simulated/Demo use only
97,Awabel,2017-05-07,3,8,88526.28909,11,2017,18,0.033888238520311836,0.0903686360541649,Simulated/Demo use only
97,Awabel,2017-05-14,3,7,88526.28909,10,2017,19,0.033888238520311836,0.07907255654739428,Simulated/Demo use only
97,Awabel,2017-05-21,3,8,88526.28909,11,2017,20,0.033888238520311836,0.0903686360541649,Simulated/Demo use only
97,Awabel,2017-05-28,3,11,88526.28909,14,2017,21,0.033888238520311836,0.12425687457447675,Simulated/Demo use only
97,Awabel,2017-06-04,4,13,88526.28909,17,2017,22,0.04518431802708245,0.14684903358801799,Simulated/Demo use only
97,Awabel,2017-06-11,5,13,88526.28909,18,2017,23,0.05648039753385307,0.14684903358801799,Simulated/Demo use only
97,Awabel,2017-06-18,7,15,88526.28909,22,2017,24,0.07907255654739428,0.1694411926015592,Simulated/Demo use only
97,Awabel,2017-06-25,9,16,88526.28909,25,2017,25,0.10166471556093552,0.1807372721083298,Simulated/Demo use only
97,Awabel,2017-07-02,9,12,88526.28909,21,2017,26,0.10166471556093552,0.13555295408124735,Simulated/Demo use only
97,Awabel,2017-07-09,8,12,88526.28909,20,2017,27,0.0903686360541649,0.13555295408124735,Simulated/Demo use only
97,Awabel,2017-07-16,7,11,90119.76229,18,2017,28,0.07767441704378246,0.12205979821165815,Simulated/Demo use only
97,Awabel,2017-07-23,5,8,90119.76229,13,2017,29,0.055481726459844616,0.08877076233575139,Simulated/Demo use only
97,Awabel,2017-07-30,4,8,90119.76229,12,2017,30,0.044385381167875694,0.08877076233575139,Simulated/Demo use only
97,Awabel,2017-08-06,4,10,90119.76229,14,2017,31,0.044385381167875694,0.11096345291968923,Simulated/Demo use only
97,Awabel,2017-08-13,5,9,90119.76229,14,2017,32,0.055481726459844616,0.0998671076277203,Simulated/Demo use only
97,Awabel,2017-08-20,5,9,90119.76229,14,2017,33,0.055481726459844616,0.0998671076277203,Simulated/Demo use only
97,Awabel,2017-08-27,5,9,90119.76229,14,2017,34,0.055481726459844616,0.0998671076277203,Simulated/Demo use only
97,Awabel,2017-09-03,5,9,90119.76229,14,2017,35,0.055481726459844616,0.0998671076277203,Simulated/Demo use only
97,Awabel,2017-09-10,6,9,90119.76229,15,2017,36,0.06657807175181354,0.0998671076277203,Simulated/Demo use only
97,Awabel,2017-09-17,7,9,90119.76229,16,2017,37,0.07767441704378246,0.0998671076277203,Simulated/Demo use only
97,Awabel,2017-09-24,10,13,90119.76229,23,2017,38,0.11096345291968923,0.144252488795596,Simulated/Demo use only
97,Awabel,2017-10-01,12,13,90119.76229,25,2017,39,0.1331561435036271,0.144252488795596,Simulated/Demo use only
97,Awabel,2017-10-08,19,15,90119.76229,34,2017,40,0.21083056054740956,0.16644517937953385,Simulated/Demo use only
97,Awabel,2017-10-15,20,15,90119.76229,35,2017,41,0.22192690583937846,0.16644517937953385,Simulated/Demo use only
97,Awabel,2017-10-22,22,16,90119.76229,38,2017,42,0.2441195964233163,0.17754152467150278,Simulated/Demo use only
97,Awabel,2017-10-29,22,14,90119.76229,36,2017,43,0.2441195964233163,0.15534883408756492,Simulated/Demo use only
97,Awabel,2017-11-05,21,14,90119.76229,35,2017,44,0.2330232511313474,0.15534883408756492,Simulated/Demo use only
97,Awabel,2017-11-12,18,13,90119.76229,31,2017,45,0.1997342152554406,0.144252488795596,Simulated/Demo use only
97,Awabel,2017-11-19,20,11,90119.76229,31,2017,46,0.22192690583937846,0.12205979821165815,Simulated/Demo use only
97,Awabel,2017-11-26,19,11,90119.76229,30,2017,47,0.21083056054740956,0.12205979821165815,Simulated/Demo use only
97,Awabel,2017-12-03,21,10,90119.76229,31,2017,48,0.2330232511313474,0.11096345291968923,Simulated/Demo use only
97,Awabel,2017-12-10,20,11,90119.76229,31,2017,49,0.22192690583937846,0.12205979821165815,Simulated/Demo use only
97,Awabel,2017-12-17,18,10,90119.76229,28,2017,50,0.1997342152554406,0.11096345291968923,Simulated/Demo use only
97,Awabel,2017-12-24,16,9,90119.76229,25,2017,51,0.17754152467150278,0.0998671076277203,Simulated/Demo use only
97,Awabel,2017-12-31,15,9,90119.76229,24,2017,52,0.16644517937953385,0.0998671076277203,Simulated/Demo use only
97,Awabel,2018-01-07,11,8,90119.76229,19,2018,1,0.12205979821165815,0.08877076233575139,Simulated/Demo use only
97,Awabel,2018-01-14,9,7,90119.76229,16,2018,2,0.0998671076277203,0.07767441704378246,Simulated/Demo use only
97,Awabel,2018-01-21,7,6,90119.76229,13,2018,3,0.07767441704378246,0.06657807175181354,Simulated/Demo use only
97,Awabel,2018-01-28,5,5,90119.76229,10,2018,4,0.055481726459844616,0.055481726459844616,Simulated/Demo use only
97,Awabel,2018-02-04,4,3,90119.76229,7,2018,5,0.044385381167875694,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-02-11,3,2,90119.76229,5,2018,6,0.03328903587590677,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-02-18,3,1,90119.76229,4,2018,7,0.03328903587590677,0.011096345291968924,Simulated/Demo use only
97,Awabel,2018-02-25,3,2,90119.76229,5,2018,8,0.03328903587590677,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-03-04,3,2,90119.76229,5,2018,9,0.03328903587590677,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-03-11,3,2,90119.76229,5,2018,10,0.03328903587590677,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-03-18,2,3,90119.76229,5,2018,11,0.022192690583937847,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-03-25,2,3,90119.76229,5,2018,12,0.022192690583937847,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-04-01,1,3,90119.76229,4,2018,13,0.011096345291968924,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-04-08,1,2,90119.76229,3,2018,14,0.011096345291968924,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-04-15,1,3,90119.76229,4,2018,15,0.011096345291968924,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-04-22,2,2,90119.76229,4,2018,16,0.022192690583937847,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-04-29,2,2,90119.76229,4,2018,17,0.022192690583937847,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-05-06,2,2,90119.76229,4,2018,18,0.022192690583937847,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-05-13,1,2,90119.76229,3,2018,19,0.011096345291968924,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-05-20,1,3,90119.76229,4,2018,20,0.011096345291968924,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-05-27,1,2,90119.76229,3,2018,21,0.011096345291968924,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-06-03,1,4,90119.76229,5,2018,22,0.011096345291968924,0.044385381167875694,Simulated/Demo use only
97,Awabel,2018-06-10,2,3,90119.76229,5,2018,23,0.022192690583937847,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-06-17,2,3,90119.76229,5,2018,24,0.022192690583937847,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-06-24,2,3,90119.76229,5,2018,25,0.022192690583937847,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-07-01,2,3,90119.76229,5,2018,26,0.022192690583937847,0.03328903587590677,Simulated/Demo use only
97,Awabel,2018-07-08,3,2,90119.76229,5,2018,27,0.03328903587590677,0.022192690583937847,Simulated/Demo use only
97,Awabel,2018-07-15,2,2,91741.91801,4,2018,28,0.021800285446201346,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-07-22,3,3,91741.91801,6,2018,29,0.03270042816930202,0.03270042816930202,Simulated/Demo use only
97,Awabel,2018-07-29,3,2,91741.91801,5,2018,30,0.03270042816930202,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-08-05,4,2,91741.91801,6,2018,31,0.04360057089240269,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-08-12,2,2,91741.91801,4,2018,32,0.021800285446201346,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-08-19,2,3,91741.91801,5,2018,33,0.021800285446201346,0.03270042816930202,Simulated/Demo use only
97,Awabel,2018-08-26,3,3,91741.91801,6,2018,34,0.03270042816930202,0.03270042816930202,Simulated/Demo use only
97,Awabel,2018-09-02,4,4,91741.91801,8,2018,35,0.04360057089240269,0.04360057089240269,Simulated/Demo use only
97,Awabel,2018-09-09,4,4,91741.91801,8,2018,36,0.04360057089240269,0.04360057089240269,Simulated/Demo use only
97,Awabel,2018-09-16,6,4,91741.91801,10,2018,37,0.06540085633860404,0.04360057089240269,Simulated/Demo use only
97,Awabel,2018-09-23,8,3,91741.91801,11,2018,38,0.08720114178480538,0.03270042816930202,Simulated/Demo use only
97,Awabel,2018-09-30,9,3,91741.91801,12,2018,39,0.09810128450790606,0.03270042816930202,Simulated/Demo use only
97,Awabel,2018-10-07,10,2,91741.91801,12,2018,40,0.10900142723100673,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-10-14,11,2,91741.91801,13,2018,41,0.1199015699541074,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-10-21,11,2,91741.91801,13,2018,42,0.1199015699541074,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-10-28,11,2,91741.91801,13,2018,43,0.1199015699541074,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-11-04,9,2,91741.91801,11,2018,44,0.09810128450790606,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-11-11,8,2,91741.91801,10,2018,45,0.08720114178480538,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-11-18,7,2,91741.91801,9,2018,46,0.07630099906170472,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-11-25,7,2,91741.91801,9,2018,47,0.07630099906170472,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-12-02,5,2,91741.91801,7,2018,48,0.05450071361550336,0.021800285446201346,Simulated/Demo use only
97,Awabel,2018-12-09,5,1,91741.91801,6,2018,49,0.05450071361550336,0.010900142723100673,Simulated/Demo use only
97,Awabel,2018-12-16,4,1,91741.91801,5,2018,50,0.04360057089240269,0.010900142723100673,Simulated/Demo use only
97,Awabel,2018-12-23,4,1,91741.91801,5,2018,51,0.04360057089240269,0.010900142723100673,Simulated/Demo use only
97,Awabel,2018-12-30,4,1,91741.91801,5,2018,52,0.04360057089240269,0.010900142723100673,Simulated/Demo use only
104,Bahir Dar Zuria,2016-01-10,15,9,220050.9523,24,2016,1,0.06816603083612285,0.040899618501673715,Simulated/Demo use only
104,Bahir Dar Zuria,2016-01-17,16,10,220050.9523,26,2016,2,0.07271043289186438,0.04544402055741524,Simulated/Demo use only
104,Bahir Dar Zuria,2016-01-24,14,10,220050.9523,24,2016,3,0.06362162878038134,0.04544402055741524,Simulated/Demo use only
104,Bahir Dar Zuria,2016-01-31,12,9,220050.9523,21,2016,4,0.054532824668898285,0.040899618501673715,Simulated/Demo use only
104,Bahir Dar Zuria,2016-02-07,9,10,220050.9523,19,2016,5,0.040899618501673715,0.04544402055741524,Simulated/Demo use only
104,Bahir Dar Zuria,2016-02-14,7,9,220050.9523,16,2016,6,0.03181081439019067,0.040899618501673715,Simulated/Demo use only
104,Bahir Dar Zuria,2016-02-21,5,9,220050.9523,14,2016,7,0.02272201027870762,0.040899618501673715,Simulated/Demo use only
104,Bahir Dar Zuria,2016-02-28,4,10,220050.9523,14,2016,8,0.018177608222966095,0.04544402055741524,Simulated/Demo use only
104,Bahir Dar Zuria,2016-03-06,5,9,220050.9523,14,2016,9,0.02272201027870762,0.040899618501673715,Simulated/Demo use only
104,Bahir Dar Zuria,2016-03-13,6,7,220050.9523,13,2016,10,0.027266412334449142,0.03181081439019067,Simulated/Demo use only
104,Bahir Dar Zuria,2016-03-20,7,5,220050.9523,12,2016,11,0.03181081439019067,0.02272201027870762,Simulated/Demo use only
104,Bahir Dar Zuria,2016-03-27,7,5,220050.9523,12,2016,12,0.03181081439019067,0.02272201027870762,Simulated/Demo use only
104,Bahir Dar Zuria,2016-04-03,9,4,220050.9523,13,2016,13,0.040899618501673715,0.018177608222966095,Simulated/Demo use only
104,Bahir Dar Zuria,2016-04-10,7,5,220050.9523,12,2016,14,0.03181081439019067,0.02272201027870762,Simulated/Demo use only
104,Bahir Dar Zuria,2016-04-17,7,7,220050.9523,14,2016,15,0.03181081439019067,0.03181081439019067,Simulated/Demo use only
104,Bahir Dar Zuria,2016-04-24,8,9,220050.9523,17,2016,16,0.03635521644593219,0.040899618501673715,Simulated/Demo use only
104,Bahir Dar Zuria,2016-05-01,9,8,220050.9523,17,2016,17,0.040899618501673715,0.03635521644593219,Simulated/Demo use only
104,Bahir Dar Zuria,2016-05-08,9,8,220050.9523,17,2016,18,0.040899618501673715,0.03635521644593219,Simulated/Demo use only
104,Bahir Dar Zuria,2016-05-15,10,8,220050.9523,18,2016,19,0.04544402055741524,0.03635521644593219,Simulated/Demo use only
104,Bahir Dar Zuria,2016-05-22,12,7,220050.9523,19,2016,20,0.054532824668898285,0.03181081439019067,Simulated/Demo use only
104,Bahir Dar Zuria,2016-05-29,11,7,220050.9523,18,2016,21,0.04998842261315676,0.03181081439019067,Simulated/Demo use only
104,Bahir Dar Zuria,2016-06-05,13,9,220050.9523,22,2016,22,0.0590772267246398,0.040899618501673715,Simulated/Demo use only
104,Bahir Dar Zuria,2016-06-12,14,10,220050.9523,24,2016,23,0.06362162878038134,0.04544402055741524,Simulated/Demo use only
104,Bahir Dar Zuria,2016-06-19,15,11,220050.9523,26,2016,24,0.06816603083612285,0.04998842261315676,Simulated/Demo use only
104,Bahir Dar Zuria,2016-06-26,16,11,220050.9523,27,2016,25,0.07271043289186438,0.04998842261315676,Simulated/Demo use only
104,Bahir Dar Zuria,2016-07-03,15,13,220050.9523,28,2016,26,0.06816603083612285,0.0590772267246398,Simulated/Demo use only
104,Bahir Dar Zuria,2016-07-10,13,13,220050.9523,26,2016,27,0.0590772267246398,0.0590772267246398,Simulated/Demo use only
104,Bahir Dar Zuria,2016-07-17,12,14,224011.8694,26,2016,28,0.05356859005793378,0.06249668840092274,Simulated/Demo use only
104,Bahir Dar Zuria,2016-07-24,12,13,224011.8694,25,2016,29,0.05356859005793378,0.058032639229428265,Simulated/Demo use only
104,Bahir Dar Zuria,2016-07-31,8,12,224011.8694,20,2016,30,0.03571239337195585,0.05356859005793378,Simulated/Demo use only
104,Bahir Dar Zuria,2016-08-07,9,9,224011.8694,18,2016,31,0.04017644254345033,0.04017644254345033,Simulated/Demo use only
104,Bahir Dar Zuria,2016-08-14,9,7,224011.8694,16,2016,32,0.04017644254345033,0.03124834420046137,Simulated/Demo use only
104,Bahir Dar Zuria,2016-08-21,9,5,224011.8694,14,2016,33,0.04017644254345033,0.022320245857472408,Simulated/Demo use only
104,Bahir Dar Zuria,2016-08-28,9,5,224011.8694,14,2016,34,0.04017644254345033,0.022320245857472408,Simulated/Demo use only
104,Bahir Dar Zuria,2016-09-04,9,5,224011.8694,14,2016,35,0.04017644254345033,0.022320245857472408,Simulated/Demo use only
104,Bahir Dar Zuria,2016-09-11,10,5,224011.8694,15,2016,36,0.044640491714944816,0.022320245857472408,Simulated/Demo use only
104,Bahir Dar Zuria,2016-09-18,9,6,224011.8694,15,2016,37,0.04017644254345033,0.02678429502896689,Simulated/Demo use only
104,Bahir Dar Zuria,2016-09-25,8,7,224011.8694,15,2016,38,0.03571239337195585,0.03124834420046137,Simulated/Demo use only
104,Bahir Dar Zuria,2016-10-02,12,7,224011.8694,19,2016,39,0.05356859005793378,0.03124834420046137,Simulated/Demo use only
104,Bahir Dar Zuria,2016-10-09,15,8,224011.8694,23,2016,40,0.06696073757241723,0.03571239337195585,Simulated/Demo use only
104,Bahir Dar Zuria,2016-10-16,15,9,224011.8694,24,2016,41,0.06696073757241723,0.04017644254345033,Simulated/Demo use only
104,Bahir Dar Zuria,2016-10-23,17,9,224011.8694,26,2016,42,0.0758888359154062,0.04017644254345033,Simulated/Demo use only
104,Bahir Dar Zuria,2016-10-30,16,11,224011.8694,27,2016,43,0.0714247867439117,0.0491045408864393,Simulated/Demo use only
104,Bahir Dar Zuria,2016-11-06,12,11,224011.8694,23,2016,44,0.05356859005793378,0.0491045408864393,Simulated/Demo use only
104,Bahir Dar Zuria,2016-11-13,12,9,224011.8694,21,2016,45,0.05356859005793378,0.04017644254345033,Simulated/Demo use only
104,Bahir Dar Zuria,2016-11-20,13,9,224011.8694,22,2016,46,0.058032639229428265,0.04017644254345033,Simulated/Demo use only
104,Bahir Dar Zuria,2016-11-27,11,9,224011.8694,20,2016,47,0.0491045408864393,0.04017644254345033,Simulated/Demo use only
104,Bahir Dar Zuria,2016-12-04,11,7,224011.8694,18,2016,48,0.0491045408864393,0.03124834420046137,Simulated/Demo use only
104,Bahir Dar Zuria,2016-12-11,10,7,224011.8694,17,2016,49,0.044640491714944816,0.03124834420046137,Simulated/Demo use only
104,Bahir Dar Zuria,2016-12-18,9,6,224011.8694,15,2016,50,0.04017644254345033,0.02678429502896689,Simulated/Demo use only
104,Bahir Dar Zuria,2016-12-25,7,6,224011.8694,13,2016,51,0.03124834420046137,0.02678429502896689,Simulated/Demo use only
104,Bahir Dar Zuria,2017-01-01,6,5,224011.8694,11,2016,52,0.02678429502896689,0.022320245857472408,Simulated/Demo use only
104,Bahir Dar Zuria,2017-01-08,6,4,224011.8694,10,2017,1,0.02678429502896689,0.017856196685977925,Simulated/Demo use only
104,Bahir Dar Zuria,2017-01-15,7,3,224011.8694,10,2017,2,0.03124834420046137,0.013392147514483446,Simulated/Demo use only
104,Bahir Dar Zuria,2017-01-22,5,3,224011.8694,8,2017,3,0.022320245857472408,0.013392147514483446,Simulated/Demo use only
104,Bahir Dar Zuria,2017-01-29,4,4,224011.8694,8,2017,4,0.017856196685977925,0.017856196685977925,Simulated/Demo use only
104,Bahir Dar Zuria,2017-02-05,5,4,224011.8694,9,2017,5,0.022320245857472408,0.017856196685977925,Simulated/Demo use only
